,FeatureIdx,Count_Fibroblast(EdUScreen),Count_EdUPositive(EdUScreen),RatioEduPositive(EdUScreen),Mean_Mean_Cytoplasm_Intensity_IntegratedIntensity_CorrSMA,Mean_Macrophage_count,Nuclei_Count(aSMA),Cell_Count(aSMA)
110,183,11.55,5.85,0.5224050218787061,181.48755786385917,29.125,8.0,8.7
111,184,9.5,6.25,0.7063598901098901,193.67050734950612,25.125,7.0,7.65
112,185,9.789473684210526,6.36842105263158,0.6956326568168674,167.7025281008035,22.625,10.0,10.5
113,186,8.75,4.25,0.5558137695637697,157.6409042515902,22.375,8.5,9.0
114,187,8.736842105263158,5.947368421052633,0.7374722456765801,168.1240634730481,22.5,8.0,9.6
115,188,9.45,5.85,0.7026653643913707,176.0968250754785,25.625,8.0,8.736842105263158
116,189,9.7,5.55,0.6059237290487289,174.83322366643293,24.142857142857146,8.0,9.105263157894736
117,190,9.842105263157897,5.526315789473684,0.5907364393432505,181.59733381120282,25.75,8.0,8.157894736842103
118,191,9.8,5.7,0.6589958407605466,165.28319992523188,26.125,7.5,8.9
119,192,9.736842105263158,6.2631578947368425,0.6918030198215958,156.66963534435666,27.25,9.0,9.526315789473683
120,193,10.5,4.35,0.45871447996448,144.5422542760306,21.875,9.0,9.777777777777779
121,194,8.55,7.35,1.1933867521367525,188.0963176922941,24.0,7.0,7.894736842105262
122,195,8.75,5.7,0.7717162698412698,183.50173992866908,21.125,8.5,8.85
123,196,10.105263157894736,5.789473684210527,0.6847111798635344,191.71489642734366,26.625,7.0,8.105263157894736
124,197,9.894736842105264,8.0,0.9444815246672832,191.4297893718929,25.5,8.0,8.473684210526315
125,204,9.2,5.25,0.6751707320457321,205.0443870841143,22.857142857142854,7.0,8.526315789473685
126,207,9.421052631578947,4.842105263157895,0.5451066391468868,161.6394754176079,22.428571428571423,8.5,9.7
127,210,10.15,5.45,0.5569140581640581,188.3089712255933,22.75,9.0,9.421052631578947
128,211,9.473684210526317,6.315789473684211,0.6820911544595756,168.24094183392432,22.57142857142857,9.0,9.65
129,213,9.9,5.7,0.5688566988566988,156.6126898910563,21.25,8.0,8.85
130,214,9.105263157894736,6.315789473684211,0.7650729387571493,188.1868505053933,19.166666666666668,8.5,8.55
131,215,9.85,6.15,0.664292080468551,160.46445640011626,21.0,10.0,10.75
132,216,8.85,5.5,0.6545698051948052,166.37241088489526,20.75,9.0,9.55
133,217,11.3,6.45,0.6099474136974138,149.82650185887977,22.0,11.0,10.5
134,218,9.105263157894736,3.789473684210527,0.5934848700084158,169.06357870892347,22.285714285714285,9.0,9.368421052631579
135,219,9.0,5.35,0.7366501554001553,161.93882493568844,20.83333333333333,8.5,8.95
136,220,9.55,5.05,0.5672060700737172,157.51835605874356,23.875,10.0,9.7
137,221,8.1,6.15,inf,166.80447701630086,23.75,9.0,8.722222222222221
138,222,8.95,8.55,0.9401800976800978,151.59701432272948,21.25,8.0,8.842105263157897
139,223,9.052631578947368,5.894736842105262,0.7038220551378446,173.61487080578289,24.875,11.0,10.31578947368421
140,224,9.666666666666666,5.166666666666667,0.5771464646464646,170.78904530317834,21.875,7.5,8.666666666666666
141,225,9.222222222222221,5.666666666666668,0.6765930057596724,165.60017439679106,23.285714285714285,10.0,9.894736842105264
142,226,11.0,6.166666666666668,0.5664928481104952,161.48302976784345,31.625,10.0,8.842105263157897
143,227,9.473684210526317,5.7368421052631575,0.6063605984658617,173.68521178674095,23.5,8.0,9.222222222222221
144,228,10.210526315789474,4.421052631578949,0.44977069713911816,162.98395441138518,24.5,7.0,7.894736842105262
145,229,11.31578947368421,5.2105263157894735,0.4902537905307988,183.07218245434663,23.25,9.0,7.578947368421053
146,237,9.1,6.1,0.6971192002442003,198.46021172732674,24.0,9.0,8.894736842105264
147,238,8.45,6.2,0.772075147075147,191.66046355514442,21.857142857142854,8.5,8.055555555555555
148,239,9.05,4.25,0.4988730713730714,179.32615123071918,21.0,9.0,8.75
149,240,9.368421052631579,4.894736842105263,0.5556419457735248,182.8755899186438,17.875,9.0,8.75
150,241,9.421052631578947,5.105263157894737,0.5463535003008687,181.50386066637128,24.42857142857143,7.0,8.0
151,242,9.2,6.55,0.7191308691308692,152.48332548208563,22.375,9.0,9.95
152,243,9.5,6.25,0.7958755133755134,202.050067457856,21.75,7.0,9.0
153,244,10.0,5.789473684210527,0.6222910861068756,158.36631268145578,20.75,10.5,9.4
154,245,9.526315789473683,6.157894736842105,0.6649372557267293,198.97397709120082,17.75,8.0,8.05
155,246,9.15,5.8,0.6785024697524698,153.09072230831092,22.25,9.0,8.55
156,247,9.6,5.9,0.6201658064158064,161.6946310703215,19.83333333333333,9.5,9.8
157,248,9.421052631578947,5.7368421052631575,0.6989808437176859,168.90562920584796,19.625,9.5,10.2
158,249,9.35,5.0,0.636597136523607,165.87582875287032,19.125,8.0,8.85
159,250,9.5,5.45,0.628088924963925,173.38479720562302,18.25,10.5,9.2
160,251,9.25,5.8,0.6982291867489235,158.871027221634,18.375,10.0,9.85
161,252,8.736842105263158,7.105263157894738,0.8588374344953291,180.5442310896412,18.125,7.0,7.45
162,253,9.85,7.15,0.7980925324675325,156.18052206960095,23.625,8.0,8.11111111111111
163,254,9.45,5.2,0.5948982961482961,163.49562283006313,20.875,11.0,9.842105263157897
164,255,9.6,6.7,0.7467364579864579,172.47197706978034,29.125,8.5,9.111111111111109
165,257,8.2,4.25,0.5572312409812411,162.0687978910914,21.5,8.0,9.222222222222221
166,258,9.7,4.5,0.4780357142857144,174.36474146522542,23.375,6.0,6.705882352941178
167,259,9.263157894736842,5.105263157894737,0.5642712550607287,171.5054355802379,22.5,9.5,10.444444444444443
168,260,8.9,6.35,0.7422492784992785,184.3265168759298,21.125,7.0,8.210526315789473
169,261,9.722222222222221,5.4444444444444455,0.6198383406716741,197.45239677375923,24.75,8.0,8.11111111111111
170,262,9.368421052631579,5.473684210526316,0.5784142500086772,191.0160132601184,23.0,8.0,9.3
171,267,9.8,6.0,0.6425147075147076,190.75282035825668,15.857142857142858,8.0,8.105263157894736
172,271,9.5,5.75,0.7874304861804862,172.32699280375724,19.857142857142858,8.0,8.9
173,272,10.75,5.6,0.5632522950905304,211.67476893924632,16.857142857142858,9.5,8.9
174,273,9.75,4.4,0.4975588994338994,179.4227018616734,24.0,7.0,7.75
175,274,9.15,5.25,0.6418475968475967,165.09579547511112,24.375,11.0,10.052631578947368
176,275,9.2,6.15,0.767617243867244,171.1369097149437,21.0,9.0,8.75
177,276,10.05,4.35,0.4907639786683903,171.12884423893226,17.625,10.0,9.421052631578947
178,277,9.1,5.8,0.6993992445463034,167.85365405450162,20.857142857142858,7.5,8.6
179,278,8.85,5.35,0.6847552447552449,158.6212277331958,19.0,7.5,8.0
180,280,10.052631578947368,5.57894736842105,0.6002237528553319,165.60686520464432,22.83333333333333,8.0,8.0
181,281,10.263157894736842,5.473684210526316,0.6305055923925077,187.95844163879718,21.375,6.5,7.05
182,282,9.1,5.25,0.6301663614163615,163.66951773893868,20.714285714285715,9.0,9.157894736842103
183,283,9.8,6.75,0.7919525164378104,184.4325772133804,19.375,7.5,8.1
184,284,9.0,6.05,0.7049595094448036,175.853350734672,21.375,9.0,8.526315789473685
185,285,10.157894736842103,5.57894736842105,0.5904163088373614,173.30389536376666,17.25,8.0,8.35
186,286,8.789473684210527,6.526315789473684,1.2204045954045954,174.2252341345049,22.75,9.5,9.444444444444443
187,287,9.9,4.6,0.5124734841182209,160.41509324429828,21.5,7.0,8.0
188,288,9.894736842105264,5.947368421052633,0.657551001629949,170.5512880995684,22.0,9.0,9.157894736842103
189,289,8.85,5.3,0.6995887445887445,165.54822097360355,22.0,7.0,8.842105263157897
190,290,9.736842105263158,5.2105263157894735,0.6388711434764065,170.52527393901727,25.25,9.5,10.055555555555557
191,291,10.833333333333336,5.4444444444444455,0.5490867928367928,154.45963186648564,23.75,9.0,9.235294117647056
192,292,9.421052631578947,5.315789473684211,0.7148192708564225,170.6385988372503,17.5,9.0,9.647058823529411
193,293,8.473684210526315,5.63157894736842,0.7267410951621478,175.3828001364817,23.5,7.0,7.888888888888888
194,294,10.9,4.95,0.4926825258075258,170.9711100961244,24.875,7.5,9.9
195,295,10.789473684210524,5.63157894736842,0.6329854184343349,188.88594008006663,19.375,7.0,8.789473684210527
196,296,10.166666666666666,10.222222222222221,1.0935118122618124,154.91734479812862,20.625,7.0,9.368421052631579
197,302,8.95,5.9,0.6753391053391054,186.78452271861286,19.428571428571427,9.0,8.526315789473685
198,304,10.4,5.15,0.5688315157065158,230.57169183504726,22.857142857142854,9.0,7.7894736842105265
199,305,8.631578947368421,6.0,0.7456505482821272,149.48101119320222,18.625,8.0,8.05
200,306,9.105263157894736,5.315789473684211,0.6882642125676179,180.3575560540419,17.714285714285715,9.0,9.166666666666666
201,308,10.210526315789474,6.473684210526316,0.6814248616880195,181.66204435761088,17.0,11.0,10.210526315789474
202,309,8.7,6.55,0.8092820374070374,160.5317392195131,22.875,9.0,8.8
203,310,8.65,5.8,0.7111155511155511,180.2621797576741,19.714285714285715,8.0,8.75
204,311,9.1,6.25,0.8083859196359198,169.78469967855816,20.0,8.0,9.157894736842103
205,312,9.0,6.2,0.7689729714729714,192.04234593411263,19.0,7.0,7.736842105263157
206,313,8.157894736842103,4.631578947368421,0.7188879833616676,167.32080503327575,21.285714285714285,7.0,8.15
207,314,9.6,5.55,0.670268759018759,152.5384106785471,19.125,9.0,8.85
208,316,8.666666666666666,5.5,0.7117547485194544,193.0691775423608,17.25,9.0,8.9
209,317,9.947368421052632,5.684210526315789,0.6233544233544233,169.4483580428027,21.625,9.0,9.3
210,318,9.4,6.65,0.8510666343890027,166.93772180980713,20.857142857142858,10.5,10.7
211,319,10.05,6.1,0.7042500269338505,142.69180261665744,20.375,8.0,8.210526315789473
212,321,8.45,5.1,0.6348469585969586,163.51723238044355,19.166666666666668,7.0,8.25
213,322,10.3,5.65,0.5886720469073411,161.65781495386622,22.0,8.0,9.15
214,323,8.555555555555555,5.833333333333332,0.7546353156647274,159.70453617357862,18.0,8.0,8.421052631578947
215,324,9.4,5.25,0.6051311882561883,151.97662539498592,19.625,11.0,10.947368421052632
216,325,9.263157894736842,5.57894736842105,0.6087083238399027,174.66126810806804,21.875,8.5,9.5
217,326,9.95,5.85,0.6003968253968254,172.0546529953429,27.57142857142857,8.0,8.789473684210527
218,327,11.4,5.4,0.5274565018315016,166.63627733000166,25.5,7.5,7.9444444444444455
219,328,10.85,4.85,0.5208172097510332,181.79298195493163,23.5,9.0,9.052631578947368
220,329,10.15,6.2,0.6622107351712614,200.61841438350442,19.0,6.0,7.0555555555555545
221,333,10.55,5.45,0.5538525363525364,207.94973656283162,17.125,8.0,8.4
222,335,7.9,5.8,0.8502876984126984,180.70661343397273,19.875,9.0,9.526315789473683
223,336,8.55,5.45,0.7135198135198134,183.70758239333568,17.0,7.0,8.15
224,338,8.5,5.15,0.6356403318903319,167.23740221877625,20.375,8.0,8.9
225,339,10.0,6.35,0.7033454045954045,186.57335006030053,17.5,8.5,8.75
226,340,9.473684210526317,4.789473684210527,0.5803069007016376,172.4929616018084,22.0,6.0,7.4
227,341,9.55,5.75,0.658568996792681,211.36608135155015,21.75,9.0,8.65
228,342,9.6,6.15,0.6931397768897768,181.18869193938892,21.875,9.0,8.6
229,343,9.3,6.15,0.7254151404151404,173.14079617757636,21.875,7.0,7.9
230,344,9.578947368421053,4.947368421052632,0.5675012122380544,166.8405820871873,21.0,8.0,8.157894736842103
231,345,9.0,5.1,0.5869135031635031,163.66099051731675,20.625,6.0,6.166666666666668
232,346,9.65,6.05,0.7197710622710622,153.57319886773354,20.375,9.0,9.15
233,347,9.210526315789474,5.473684210526316,0.6531433478801899,171.38366441622026,21.25,9.0,8.75
234,348,9.6,6.0,0.8267404817404816,159.39313842893964,17.0,7.0,7.3
235,349,9.157894736842103,5.526315789473684,0.6373128333654648,166.4486128059491,20.0,8.0,7.5555555555555545
236,350,8.85,5.25,0.6239790764790765,169.7181844141761,16.625,11.0,10.1
237,351,9.052631578947368,6.2631578947368425,0.7690106676948782,144.63702352056052,19.375,9.0,9.68421052631579
238,352,10.65,5.8,0.6020166067592536,156.02158488147725,20.125,8.0,7.888888888888888
239,353,9.1,5.65,0.6903861416361415,164.8419907482629,21.25,8.0,9.157894736842103
240,354,9.8,5.95,0.6707504015592249,153.5787160792481,20.125,8.0,10.421052631578947
241,355,9.45,5.25,0.5411093073593073,159.84129603024869,20.625,9.0,9.368421052631579
242,356,10.0,6.5,0.6853626928626928,181.81779817540792,17.125,7.0,8.736842105263158
243,358,10.45,5.55,0.5421317571317571,164.1300797354608,25.125,9.0,8.263157894736842
244,359,10.8,5.85,0.5530257936507936,151.5244981414973,24.25,8.0,8.45
245,361,10.95,5.15,0.5029607874925212,190.4576258805712,16.125,6.5,7.55
246,362,11.473684210526311,8.842105263157897,0.8199380255107809,167.73132130022157,23.25,8.5,8.944444444444445
247,367,8.4,5.3,0.7006619769119771,187.33145140496063,28.125,8.0,8.684210526315791
248,368,8.684210526315791,4.894736842105263,0.5700994911521227,162.63297240445058,20.714285714285715,8.5,8.9
249,369,9.35,5.45,0.6427947052947052,185.59330822591897,16.625,8.0,8.45
250,370,10.3,6.25,0.6875185925185925,177.6974757020762,23.142857142857146,8.0,8.578947368421053
251,373,10.0,5.315789473684211,0.5659556645624757,181.64037487776008,15.625,10.5,9.8
252,374,10.7,6.7,0.6870337301587301,202.2651131107065,21.428571428571427,8.5,9.4
253,375,10.2,5.35,0.5430803918303917,166.7630092870539,20.285714285714285,8.0,7.526315789473684
254,376,10.052631578947368,6.105263157894738,0.6276310720583167,161.324828123602,20.428571428571427,9.0,9.1
255,377,9.0,5.5,0.6082380119880121,168.4274476753216,16.714285714285715,8.5,8.9
256,378,9.3,5.0,0.6640216033966034,167.67820294389787,15.714285714285715,9.0,8.1
257,379,9.55,7.25,0.7893299755799756,170.4837447933017,22.5,7.0,7.473684210526316
258,380,8.7,5.45,0.9045149295149296,191.00547889230026,21.0,8.0,8.65
259,381,9.052631578947368,6.842105263157895,0.8452589807852967,160.77321335165527,17.857142857142858,9.0,8.7
260,382,8.35,5.45,0.7070368520368521,176.15926842865457,24.25,7.0,8.526315789473685
261,383,8.85,5.5,0.6379118104118103,179.23495642320262,18.625,8.5,8.55
262,384,8.7,6.25,0.7538855588855589,158.7156612355238,18.875,9.0,9.421052631578947
263,385,9.55,5.05,0.5825450937950938,157.37269789849682,18.714285714285715,8.0,9.65
264,386,8.947368421052632,5.2631578947368425,0.7029385088595614,176.7354490596397,23.5,9.0,9.631578947368421
265,387,10.4,9.2,0.8602381686940511,162.86650572125774,17.875,8.0,8.842105263157897
266,388,9.35,5.25,0.5737031024531025,168.06314257656388,23.5,7.0,8.578947368421053
267,389,9.8,6.75,0.6964772727272728,151.023841617644,19.375,9.5,10.0
268,390,10.1,5.65,0.637826797385621,184.63867455561905,22.125,7.0,8.473684210526315
269,391,9.8,5.35,0.5715850815850817,166.0904069528576,19.75,9.0,9.1
270,392,9.68421052631579,5.42105263157895,0.611824948357456,154.4415255998173,23.0,9.0,9.842105263157897
271,393,10.157894736842103,6.789473684210527,0.7065286321865268,175.67093600178032,15.75,10.0,9.894736842105264
272,394,10.421052631578947,5.684210526315789,0.5646838541575384,175.05428826234572,19.571428571428573,9.5,9.1
273,395,10.631578947368421,5.63157894736842,0.5775416834627359,207.62440567319672,18.875,6.0,7.45
274,396,9.111111111111107,6.5555555555555545,0.8073209198209198,173.2974932961699,20.75,9.0,9.210526315789474
275,398,9.4,5.6,0.6309917859917861,196.20024796658345,19.428571428571427,10.0,10.1
276,402,10.210526315789474,5.947368421052633,0.6099771917109379,172.1121769445443,22.428571428571423,8.5,9.05
277,404,9.6,6.25,0.7055196484801748,180.7455773191293,24.375,7.0,8.3
278,406,8.631578947368421,6.7368421052631575,0.7899911492016756,166.6154282785947,18.375,7.0,8.65
279,408,9.3,6.35,0.7062942612942612,180.4535892035714,20.25,8.5,8.45
280,409,9.95,5.9,0.6419307693940046,180.8093845433496,17.285714285714285,7.0,8.210526315789473
281,410,9.631578947368421,5.052631578947368,0.5637635756056808,156.91714988663256,21.0,7.5,8.55
282,411,9.45,5.05,0.5887166836431543,159.59231295582737,20.571428571428573,8.0,7.55
283,412,10.15,5.7,0.6211760461760459,151.26688269798825,18.571428571428573,10.5,9.9
284,413,9.444444444444443,6.0555555555555545,0.691760862594196,168.0615274441257,25.25,8.5,8.5
285,414,8.9,5.45,0.8520923520923521,152.18864875573917,22.0,8.0,8.85
286,415,9.8,6.15,0.6605633255633256,169.54057997250862,22.285714285714285,8.5,9.25
287,416,8.85,5.7,0.6827165889665887,154.1759860051616,17.0,9.0,9.526315789473683
288,417,9.789473684210526,4.631578947368421,0.4961817422343739,156.41052233561828,19.375,8.0,8.736842105263158
289,418,8.7,5.9,0.8532000679059504,158.3276594709251,16.75,8.5,8.85
290,419,9.05,7.35,0.9973334998334998,162.4290831267336,15.25,9.0,8.95
291,420,8.25,5.8,0.7663095238095238,176.71900019399558,17.625,8.0,7.647058823529411
292,422,11.2,6.35,0.5735332722832723,159.17189744609718,22.875,7.0,9.368421052631579
293,423,9.8,6.2,0.6463600288600289,164.83775183017963,19.875,7.0,8.473684210526315
294,424,9.7,6.05,0.6506913919413919,152.4387164035146,21.25,10.0,9.9
295,425,9.9,6.7,0.7172596153846154,188.5459180234737,20.875,8.0,8.473684210526315
296,426,10.105263157894736,6.105263157894738,0.6133292146450041,168.85745231677126,21.875,9.0,10.65
297,427,10.4,5.95,0.7060192258721669,160.4072949527146,17.625,10.5,11.0
298,430,10.333333333333334,6.5,0.7180996472663138,203.5065085169969,19.857142857142858,5.0,6.85
299,431,9.9,6.4,0.7222827866577866,179.36344040337727,17.625,10.5,9.6
300,433,7.75,6.15,0.865741341991342,165.5581073491551,21.75,9.0,8.578947368421053
301,435,10.052631578947368,5.789473684210527,0.5946979920664132,178.69307262590291,17.875,7.0,7.684210526315789
302,436,9.85,5.5,0.6123695748695748,162.3673901741374,17.875,10.0,10.25
303,437,9.15,4.25,0.5427342755283933,154.84919153943397,18.0,9.0,9.6
304,438,9.9,6.6,0.6968901931401932,174.2127509122609,18.75,7.0,7.6
305,439,10.052631578947368,6.052631578947367,0.6915937777392885,164.70931045036403,20.0,8.5,8.55
306,440,9.1,5.65,0.6999474871533695,187.144270390436,18.5,8.5,8.1
307,441,10.2,5.6,0.5714006132756132,191.1576114817139,16.0,7.0,6.95
308,442,8.6,6.1,0.8001280663780665,173.73889477877876,15.75,9.0,8.894736842105264
309,443,9.05,5.6,0.7682176973353443,176.79675003297402,22.125,7.0,7.7894736842105265
310,444,9.1,5.25,0.6226669857919858,149.57457109959338,21.571428571428577,10.0,9.8
311,445,9.65,6.5,0.6981444943944944,168.7248952403875,21.5,9.5,9.95
312,446,9.105263157894736,5.7368421052631575,0.6878199286094023,175.11651966408482,16.75,7.5,8.35
313,447,11.0,5.8,0.5758195195327549,173.92560236520234,19.875,8.5,8.75
314,448,9.31578947368421,4.947368421052632,0.6068697384486859,161.4220407010289,19.25,9.0,9.25
315,449,9.3,6.35,0.7168660506160507,167.73375558368568,17.625,9.0,9.65
316,450,8.947368421052632,6.157894736842105,0.7190723019670388,171.59905187969534,17.75,9.0,9.25
317,451,9.85,5.85,0.648379120879121,178.76078350040058,19.375,8.5,8.15
318,452,9.95,5.15,0.6406275995246584,176.44953973512855,15.75,7.5,8.15
319,453,9.3,6.1,0.7102144424203248,193.61086098141186,17.375,7.0,7.8
320,454,10.15,5.2,0.5850981146046935,188.70202246972332,19.75,5.0,6.473684210526316
321,455,10.0,5.0,0.5590814659197012,161.0005944217465,22.625,10.0,9.421052631578947
322,456,10.55,4.85,0.4890614573335162,171.81270498422475,19.125,8.0,8.368421052631579
323,457,9.65,5.25,0.6372964535464535,181.80894882664745,19.125,7.5,7.25
324,458,10.052631578947368,5.526315789473684,0.6301131144397398,157.28774731727395,23.5,8.5,9.15
325,459,9.65,5.3,0.6092813640607758,185.4599782344032,21.125,8.0,8.222222222222221
326,460,9.888888888888893,6.277777777777778,0.6639174097507431,173.0187922708504,20.625,8.0,8.65
327,461,10.157894736842103,6.0,0.6717075245468597,197.63506007430507,19.25,8.5,8.222222222222221
328,466,10.105263157894736,5.63157894736842,0.5751243166877841,180.7408727067899,19.0,7.5,8.65
329,467,8.736842105263158,4.947368421052632,0.5932466656150867,141.9950101775024,16.75,8.5,9.05
330,468,9.368421052631579,5.052631578947368,0.5956937799043063,160.32590695353838,20.75,8.0,8.45
331,469,10.5,4.1,0.4447331345125463,185.0202078014893,16.25,7.5,8.65
332,470,8.526315789473685,5.684210526315789,0.7951739780687149,168.0865660692771,17.125,10.0,10.0
333,471,10.210526315789474,5.57894736842105,0.5873124682335209,195.2561787766926,14.75,9.0,8.75
334,472,9.1,7.35,0.8842857142857143,171.05058330575937,23.33333333333333,8.0,7.842105263157895
335,473,7.6,5.85,0.9087896825396828,179.4021597541848,19.0,11.0,10.35
336,474,9.4,6.7,0.8176487173816895,183.87237108816674,21.125,7.0,6.833333333333332
337,475,7.7,5.8,0.8066712454212454,174.73384769219788,17.857142857142858,9.0,8.6
338,476,8.6,5.5,0.7473473748473749,155.90949470813626,23.0,8.5,8.85
339,477,10.15,5.9,0.6479619849105144,177.70246750327237,22.857142857142854,8.0,7.947368421052633
340,479,10.15,6.05,0.6720386557886558,160.72397394663966,19.75,9.5,9.4
341,480,9.1,5.95,0.694575702075702,148.31860234958867,20.142857142857142,9.0,9.05
342,481,10.6,6.0,0.6245757020757022,159.26474650688004,23.857142857142854,8.0,7.4
343,482,8.7,6.6,0.8240197302697304,161.31110798198944,17.25,8.0,7.85
344,483,9.0,5.42105263157895,0.6322975528083888,173.53274709941815,17.375,7.0,7.95
345,484,9.789473684210526,5.368421052631579,0.5648131108657426,165.83511514888036,19.5,8.0,8.368421052631579
346,485,9.0,6.45,0.8561965811965813,222.39449618895281,14.625,7.5,7.15
347,486,9.25,7.05,0.8486781274281274,179.67636823941825,16.125,9.0,8.526315789473685
348,487,9.55,5.85,0.5952263014763014,155.5167660844173,21.0,8.0,8.35
349,489,9.0,6.1111111111111125,0.6720939554272888,214.41756348507468,23.25,7.5,8.5
350,490,11.3,6.2,0.6098835886335887,181.48569732629642,19.142857142857142,8.0,9.105263157894736
351,492,9.526315789473683,5.368421052631579,0.5862354020248756,191.50378914982045,21.75,8.0,9.222222222222221
352,493,10.15,5.5,0.5908383283383284,181.81700216943162,19.875,6.0,7.473684210526316
353,494,8.65,4.7,0.6297076023391812,202.12674823072967,15.625,7.0,8.055555555555555
354,495,10.588235294117649,6.352941176470589,0.6278221778221779,171.24068438150525,24.25,9.0,9.5
355,496,8.8,6.05,0.773300727050727,201.9989804390973,16.125,6.0,7.7894736842105265
356,498,10.55,6.0,0.5915170246420247,163.05011729781367,23.714285714285715,10.5,10.05
357,499,8.55,6.1,0.7915918803418804,177.95837717417183,24.25,9.0,8.5
358,500,9.5,5.9,0.6364556277056277,170.97886940039248,20.0,7.0,7.65
359,501,8.947368421052632,5.105263157894737,0.6689355235407867,159.96224781706078,21.5,7.0,9.25
360,504,8.75,4.3,0.5278120490620489,166.48392528678232,16.75,8.0,8.6
361,505,9.0,7.7894736842105265,1.2768717393717393,160.88001997940174,16.875,8.5,8.8
362,506,10.1,5.5,0.6024301777513851,158.06681239381984,19.0,8.5,8.8
363,507,8.888888888888891,7.277777777777778,1.0492902159568829,160.5058375799774,19.125,8.0,8.105263157894736
364,508,9.666666666666666,6.222222222222222,0.668994508577842,146.44527435177574,20.625,8.0,8.25
365,509,8.421052631578947,5.57894736842105,0.6705703653072074,200.92201970939757,14.5,8.0,8.5
366,510,9.789473684210526,6.578947368421053,0.7358516483516484,157.5420853084744,22.428571428571423,7.0,8.9
367,511,10.052631578947368,5.894736842105262,0.6098656933022258,159.29195406164894,18.625,7.0,7.3
368,512,9.75,6.1,0.6393095793095793,145.2385184238309,22.5,8.0,8.3
369,513,10.05,4.85,0.5291998279498279,178.50835715442832,17.857142857142858,7.0,7.3
370,514,9.666666666666666,6.166666666666668,0.665642418583595,180.3244044035952,18.375,7.0,8.55
371,515,10.0,5.526315789473684,0.5840746972325919,162.94126164083647,18.0,7.0,8.25
372,517,8.9,5.85,0.7752691589456295,167.54062830530282,22.0,7.5,7.65
373,518,9.45,5.3,0.5834983072483072,203.40777302829497,16.75,7.5,8.0
374,519,8.789473684210527,5.894736842105262,0.891689158794422,156.65964927333823,18.125,9.5,9.75
375,520,10.75,5.1,0.5355560126148362,201.03510245892122,20.0,7.5,7.25
376,521,9.9,7.55,1.068927694037988,177.66207888141707,18.625,7.0,7.526315789473684
377,522,9.4,4.85,0.5790397395002658,165.1229441323925,22.25,8.0,8.3
378,523,10.15,6.25,0.7168423937173938,173.8538856740571,22.75,7.0,7.684210526315789
379,524,9.368421052631579,5.0,0.5548464693201535,180.9763156216721,21.25,9.0,9.3
380,525,10.368421052631579,5.842105263157895,0.5984517202783457,168.3634075181915,16.25,9.0,9.210526315789474
381,526,9.647058823529411,5.588235294117646,0.6588261795874253,171.65199756875447,16.625,7.5,7.95
382,528,9.526315789473683,4.578947368421051,0.502067377067377,162.07690051875392,16.571428571428573,10.0,9.4
383,530,9.0,4.631578947368421,0.5571744303168452,174.54186936323475,22.0,9.5,9.1
384,531,9.9,5.65,0.6027244977244978,176.05376603298538,16.875,8.0,9.9
385,532,9.05,5.95,0.6953811466311466,179.959550628998,15.0,9.0,8.9
386,533,9.578947368421053,5.2105263157894735,0.6103212576896788,184.5398144930833,18.125,8.0,9.1
387,534,9.263157894736842,5.368421052631579,0.567619953146269,187.3452814525146,16.5,10.5,10.3
388,535,8.65,5.55,0.6674875124875125,175.60694761702916,18.0,9.5,9.2
389,536,9.4,6.7,0.7728120327385033,169.37474540000568,16.75,7.0,8.95
390,537,9.6,5.5,0.6113446275946275,178.07632156067595,20.125,7.5,7.75
391,538,8.421052631578947,7.36842105263158,0.8947320223636012,160.61202561477575,17.75,9.5,10.1
392,539,9.4,9.6,0.9820023032523032,176.1314428926329,18.5,8.0,7.63157894736842
393,540,9.15,5.9,0.7040873015873016,179.84848319793565,20.857142857142858,7.0,7.894736842105262
394,541,9.05,5.4,0.5870288045288046,168.4960256695003,18.714285714285715,8.0,8.947368421052632
395,542,9.25,5.6,0.7215404040404041,147.58158262595074,21.0,8.5,8.75
396,543,9.31578947368421,10.157894736842103,1.2096168451431608,172.8137801695926,21.125,9.0,8.789473684210527
397,544,8.9,6.35,0.7299654512154512,160.32886199628828,20.5,9.0,9.157894736842103
398,545,11.31578947368421,4.789473684210527,0.4914743409325452,173.68126594934105,21.75,7.0,6.789473684210527
399,546,8.631578947368421,6.421052631578947,0.7922096908939015,166.1323581188948,20.375,8.5,8.4
400,547,9.55,5.6,0.6351373626373626,165.81274217328757,21.125,9.5,8.8
401,548,9.4,6.0,0.6659460678210677,159.75325005697619,22.625,7.0,8.2
402,549,8.7,5.5,0.7682409951159952,181.93304193626844,17.75,8.0,8.631578947368421
403,550,10.45,6.65,0.6635660173160173,188.02019015093484,20.375,8.0,8.578947368421053
404,551,8.75,5.35,0.6532665945165945,173.1325721661464,16.375,8.0,9.210526315789474
405,552,9.1,6.2,0.7310589410589411,157.80063424077036,20.375,6.5,7.55
406,553,9.95,5.75,0.6296079578316421,162.0193125430294,20.0,7.5,7.85
407,555,8.6,5.25,inf,193.28970094824157,22.125,8.0,7.894736842105262
408,556,9.8,5.6,0.6690927862986686,184.30247012715992,20.0,8.0,8.894736842105264
409,557,10.368421052631579,5.368421052631579,0.627710074628357,185.57042869760303,19.0,7.0,8.3
410,558,10.25,4.95,0.5368609495080083,171.32869134302646,21.25,9.0,8.631578947368421
